tract_geoid,destination_id,proxy_min_minutes,proxy_max_minutes,proxy_count
13089020802,osm-node-871146178,27.666666666666668,42.666666666666664,5
13089020802,osm-node-8825648847,75.08333333333333,87.78333333333333,5
13089020802,osm-node-9462998941,62.06666666666667,72.06666666666666,5
13089020802,osm-relation-3612501,56.583333333333336,66.58333333333333,5
13089020802,osm-relation-3669728,81.46666666666667,94.88333333333334,5
13089020802,osm-relation-5675786,49.983333333333334,59.11666666666667,5
13089020802,osm-way-112921497,40.95,55.95,5
13089020802,osm-way-1221469441,43.96666666666667,68.81666666666666,5
13089020802,osm-way-1263059302,58.333333333333336,71.01666666666667,5
13089020802,osm-way-1311902697,56.483333333333334,66.48333333333333,5
13089020802,osm-way-173532783,52.46666666666667,58.166666666666664,5
13089020802,osm-way-208158659,64.95,74.23333333333333,5
13089020802,osm-way-219331009,59.25,63.61666666666667,5
13089020802,osm-way-231748291,57.06666666666667,72.06666666666666,5
13089020802,osm-way-234732964,59.81666666666667,69.81666666666666,5
13089020802,osm-way-234942606,55.93333333333333,65.93333333333334,5
13089020802,osm-way-252608923,48.7,58.7,5
13089020802,osm-way-268001356,89.51666666666667,90.65,5
13089020802,osm-way-269246999,84.5,85.91666666666667,5
13089020802,osm-way-269542129,69.33333333333333,79.33333333333333,5
13089020802,osm-way-269542737,79.71666666666667,92.98333333333332,5
13089020802,osm-way-269548092,82.38333333333334,88.61666666666666,5
13089020802,osm-way-269999028,59.733333333333334,68.81666666666666,5
13089020802,osm-way-270010150,67.03333333333333,79.85,5
13089020802,osm-way-270358285,58.06666666666667,68.06666666666666,5
13089020802,osm-way-270474813,58.15,68.15,5
13089020802,osm-way-270486467,57.78333333333333,67.78333333333333,5
13089020802,osm-way-270493876,44.6,54.6,5
13089020802,osm-way-270494085,42.03333333333333,52.03333333333333,5
13089020802,osm-way-270494114,47.4,56.483333333333334,5
13089020802,osm-way-270497388,51.28333333333333,61.28333333333333,5
13089020802,osm-way-270880929,46.016666666666666,52.93333333333333,5
13089020802,osm-way-272195210,69.11666666666666,71.36666666666666,5
13089020802,osm-way-272205524,88.01666666666667,88.01666666666667,5
13089020802,osm-way-273055240,78.21666666666667,78.21666666666667,5
13089020802,osm-way-275809609,85.38333333333334,85.38333333333334,5
13089020802,osm-way-343312205,79.53333333333333,95.26666666666668,5
13089020802,osm-way-348402902,53.233333333333334,58.416666666666664,5
13089020802,osm-way-34845384,81.1,101.1,5
13089020802,osm-way-366848935,79.36666666666666,79.36666666666666,5
13089020802,osm-way-388806051,75.91666666666667,92.9,5
13089020802,osm-way-40860251,42.5,57.5,5
13089020802,osm-way-40929757,68.18333333333334,83.18333333333334,5
13089020802,osm-way-41169860,40.15,55.15,5
13089020802,osm-way-494707290,81.55,94.96666666666668,5
13089020802,osm-way-494884355,40.03333333333333,55.03333333333333,5
13089020802,osm-way-494947781,48.766666666666666,58.9,5
13089020802,osm-way-51291333,27.233333333333334,42.233333333333334,5
13089020802,osm-way-51301407,23.366666666666667,38.36666666666667,5
13089020802,osm-way-51302619,39.2,54.2,5
13089020802,osm-way-51311379,21.133333333333333,32.333333333333336,5
13089020802,osm-way-61494982,40.45,55.45,5
13089020802,osm-way-692240855,66.96666666666667,76.25,5
13089020802,osm-way-886340463,56.55,66.55,5
13089020802,osm-way-933073925,62.46666666666667,90.01666666666667,5
13089020802,osm-way-98280771,43.55,58.55,5
13089021415,osm-node-10834410890,52.016666666666666,52.016666666666666,5
13089021415,osm-node-10834436435,39.06666666666667,45.06666666666667,5
13089021415,osm-node-11296519692,62.78333333333333,77.55,5
13089021415,osm-node-11803467005,55.11666666666667,67.11666666666666,5
13089021415,osm-node-11810428451,35.38333333333333,41.38333333333333,5
13089021415,osm-node-11874720088,51.016666666666666,78.2,5
13089021415,osm-node-12124841474,48.45,57.9,5
13089021415,osm-node-12136141359,35.78333333333333,41.78333333333333,5
13089021415,osm-node-1259091133,65.6,65.6,5
13089021415,osm-node-12619410960,40.88333333333333,45.5,5
13089021415,osm-node-12623995967,38.333333333333336,44.333333333333336,5
13089021415,osm-node-12776430676,40.56666666666667,46.56666666666667,5
13089021415,osm-node-12800526801,19.15,34.11666666666667,5
13089021415,osm-node-13019491858,33.766666666666666,39.766666666666666,5
13089021415,osm-node-13062596546,66.95,66.95,5
13089021415,osm-node-13070138146,37.1,43.1,5
13089021415,osm-node-13076662890,52.18333333333333,64.18333333333334,5
